year,river,numSuitablePatches,numRejuvPatches,numPopPatches,numFertilePop,avgPatchAge,avgPopAge,populated,turned,turned_suitable,turned_unsuitable,sddEvents,lddEvents
17,15,53,17,21,14,28.339622641509433,12.238095238095237,1,4,0,4,2,4
17,16,59,6,34,27,31.779661016949152,17.676470588235293,1,5,2,3,1,2
17,17,52,13,24,18,26.96153846153846,12.083333333333334,1,7,3,4,4,7
17,18,47,6,17,14,27.340425531914892,17.11764705882353,1,2,0,2,1,4
17,19,55,10,25,21,29.509090909090908,14.24,1,7,5,2,3,12
17,20,47,10,21,17,29.4468085106383,14.142857142857142,1,4,3,1,2,4
18,1,57,10,33,29,30.403508771929825,11.545454545454545,1,5,1,4,4,3
18,2,59,13,31,26,23.728813559322035,10.064516129032258,1,4,1,3,6,7
18,3,60,11,23,20,30.533333333333335,18.08695652173913,1,2,1,1,2,5
18,4,51,12,32,24,28.03921568627451,13.84375,1,4,1,3,2,7
18,5,57,14,22,20,24.157894736842106,11.545454545454545,1,6,5,1,5,4
18,6,46,3,13,11,33.54347826086956,16.615384615384617,1,5,2,3,1,0
18,7,54,11,28,21,25.48148148148148,10.714285714285714,1,8,6,2,4,7
18,8,46,6,31,25,19.847826086956523,12.03225806451613,1,3,0,3,1,2
18,9,57,9,24,22,29.07017543859649,18.958333333333332,1,8,4,4,2,1
18,10,62,11,26,20,24.467741935483872,14.807692307692308,1,4,2,2,5,4
18,11,48,7,23,21,31.395833333333332,15.26086956521739,1,6,4,2,3,5
18,12,52,13,28,24,26.692307692307693,11.428571428571429,1,3,0,3,7,4
18,13,59,12,31,21,28.728813559322035,14.774193548387096,1,6,2,4,2,4
18,14,59,9,34,29,28.1864406779661,12.294117647058824,1,4,2,2,5,4
18,15,49,12,18,14,31.224489795918366,14.666666666666666,1,5,3,2,0,4
18,16,58,7,33,30,31.637931034482758,17.575757575757574,1,1,1,0,1,3
18,17,51,12,24,17,26.823529411764707,12.166666666666666,1,4,2,2,1,3
18,18,45,5,16,14,27.68888888888889,18.625,1,4,1,3,0,0
18,19,58,15,28,20,28.586206896551722,13.357142857142858,1,6,3,3,2,7
18,20,49,11,21,16,28.959183673469386,14.523809523809524,1,3,1,2,3,2
19,1,54,7,33,27,30.296296296296298,12.151515151515152,1,2,2,0,3,5
19,2,57,11,31,25,24.63157894736842,10.225806451612904,1,4,3,1,5,5
19,3,60,10,22,19,30.383333333333333,18.545454545454547,1,2,1,1,2,1
19,4,49,11,33,25,28.285714285714285,13.606060606060606,1,7,6,1,7,7
19,5,61,16,24,19,23.524590163934427,11.5,1,6,4,2,4,7
19,6,45,4,12,11,33.666666666666664,18.166666666666668,1,4,2,2,1,2
19,7,58,16,31,21,24.155172413793103,10.290322580645162,1,5,2,3,6,6
19,8,43,4,29,27,21.488372093023255,13.0,1,5,3,2,3,2
19,9,57,10,23,21,28.771929824561404,20.652173913043477,1,4,2,2,0,0
19,10,62,11,27,21,24.693548387096776,15.148148148148149,1,9,4,5,1,4
19,11,50,9,24,19,30.7,15.0,1,6,3,3,2,4
19,12,49,9,29,22,26.46938775510204,11.10344827586207,1,8,2,6,5,2
19,13,57,11,30,25,29.0,15.9,1,3,2,1,8,6
19,14,59,9,35,30,28.915254237288135,12.82857142857143,1,3,2,1,3,9
19,15,50,11,18,14,31.4,15.38888888888889,1,5,3,2,2,1
19,16,59,8,34,30,32.101694915254235,17.970588235294116,1,5,2,3,3,2
19,17,51,12,23,19,27.607843137254903,13.130434782608695,1,3,1,2,2,5
19,18,43,4,14,14,28.488372093023255,19.642857142857142,1,2,1,1,0,1
19,19,58,14,28,20,29.17241379310345,14.0,1,3,1,2,2,6
19,20,48,11,20,17,29.958333333333332,15.9,1,2,2,0,6,5
20,1,56,6,36,29,30.214285714285715,12.11111111111111,1,5,2,3,7,9
20,2,59,12,31,25,24.610169491525422,10.838709677419354,1,1,1,0,7,6
20,3,60,9,22,19,31.033333333333335,18.545454545454547,1,3,2,1,2,2
20,4,54,17,38,28,26.537037037037038,12.763157894736842,1,4,2,2,8,11
20,5,63,19,26,18,23.523809523809526,11.0,1,3,0,3,4,9
20,6,45,5,11,10,33.86666666666667,19.181818181818183,1,4,1,3,2,1
20,7,57,14,31,22,24.92982456140351,10.451612903225806,1,4,2,2,5,7
20,8,44,5,28,25,21.431818181818183,13.607142857142858,1,9,4,5,4,6
20,9,57,11,23,22,29.45614035087719,21.652173913043477,1,4,1,3,2,2
20,10,61,14,24,20,24.80327868852459,16.583333333333332,1,6,1,5,3,5
20,11,50,11,25,19,29.94,14.32,1,6,3,3,2,5
20,12,45,7,26,21,28.555555555555557,12.461538461538462,1,3,1,2,7,2
20,13,58,12,31,23,29.448275862068964,16.161290322580644,1,3,0,3,6,10
20,14,60,9,37,29,29.283333333333335,12.91891891891892,1,5,4,1,5,5
20,15,51,13,18,16,30.03921568627451,14.166666666666666,1,4,2,2,2,5
20,16,58,9,31,28,31.586206896551722,17.35483870967742,1,4,3,1,2,6
20,17,50,10,25,20,27.76,13.0,1,9,7,2,4,5
20,18,43,4,14,13,29.41860465116279,20.5,1,7,7,0,3,2
20,19,57,14,28,24,29.50877192982456,14.821428571428571,1,6,3,3,2,5
20,20,50,12,23,17,29.76,14.869565217391305,1,4,4,0,3,9
21,1,55,7,36,29,31.09090909090909,12.666666666666666,1,2,1,1,3,8
21,2,60,9,33,25,25.2,11.030303030303031,1,5,3,2,5,6
21,3,61,9,23,20,31.327868852459016,18.391304347826086,1,2,1,1,1,2
21,4,54,16,37,26,26.574074074074073,13.135135135135135,1,5,2,3,4,7
21,5,60,17,27,20,24.9,11.407407407407407,1,3,0,3,3,6
21,6,43,6,11,9,35.906976744186046,19.818181818181817,1,5,3,2,2,2
21,7,57,13,32,24,25.736842105263158,10.875,1,1,1,0,5,9
21,8,43,7,27,23,21.372093023255815,13.74074074074074,1,4,2,2,3,6
21,9,55,7,22,19,30.963636363636365,22.59090909090909,1,5,2,3,0,0
21,10,57,14,23,17,24.0,16.565217391304348,1,3,1,2,3,4
21,11,50,12,26,21,27.18,13.384615384615385,1,2,2,0,3,3
21,12,44,7,27,21,27.25,12.851851851851851,1,2,2,0,3,4
21,13,55,7,32,24,30.21818181818182,16.4375,1,6,4,2,9,8
21,14,63,12,39,32,28.666666666666668,12.948717948717949,1,6,3,3,10,8
21,15,51,11,20,15,30.019607843137255,13.65,1,6,5,1,5,8
21,16,60,8,34,28,30.783333333333335,16.852941176470587,1,8,3,5,0,5
21,17,55,15,28,20,25.745454545454546,12.321428571428571,1,2,0,2,3,6
21,18,50,11,16,12,26.3,19.0,1,1,0,1,1,3
21,19,57,13,26,21,30.035087719298247,16.03846153846154,1,5,4,1,4,5
21,20,54,12,24,17,28.555555555555557,15.083333333333334,1,3,1,2,4,7
22,1,55,8,36,29,31.836363636363636,13.222222222222221,1,3,1,2,5,5
22,2,61,9,33,27,25.475409836065573,11.636363636363637,1,8,4,4,5,5
22,3,61,6,24,21,32.31147540983606,18.583333333333332,1,3,0,3,2,1
22,4,53,15,38,29,27.169811320754718,13.631578947368421,1,9,4,5,6,9
22,5,57,12,26,20,24.403508771929825,11.192307692307692,1,5,1,4,3,2
22,6,44,8,12,9,34.72727272727273,19.083333333333332,1,0,0,0,1,2
22,7,58,14,33,26,26.29310344827586,11.393939393939394,1,7,2,5,6,3
22,8,43,8,28,24,21.86046511627907,14.0,1,11,5,6,3,6
22,9,54,7,22,21,30.77777777777778,23.59090909090909,1,3,2,1,0,2
22,10,56,11,22,17,25.25,18.045454545454547,1,3,2,1,3,5
22,11,52,13,27,22,27.134615384615383,13.703703703703704,1,5,3,2,1,8
22,12,46,7,28,23,27.065217391304348,13.285714285714286,1,5,3,2,2,2
22,13,57,10,32,23,30.017543859649123,17.125,1,4,2,2,11,7
22,14,63,14,39,31,28.936507936507937,13.23076923076923,1,2,0,2,5,8
22,15,55,12,23,17,28.69090909090909,12.869565217391305,1,6,1,5,6,3
22,16,58,10,32,26,31.24137931034483,17.4375,1,7,4,3,1,4
22,17,53,11,30,25,27.0188679245283,12.466666666666667,1,3,2,1,2,9
22,18,49,9,16,13,27.6734693877551,15.5,1,2,1,1,2,3
22,19,60,15,29,22,29.4,15.206896551724139,1,2,2,0,6,5
22,20,53,10,22,17,29.62264150943396,12.772727272727273,1,1,1,0,1,2
23,1,54,6,34,28,33.2037037037037,14.441176470588236,1,0,0,0,5,5
23,2,61,12,36,29,25.278688524590162,11.583333333333334,1,5,2,3,1,6
23,3,58,4,22,19,33.51724137931034,18.90909090909091,1,3,1,2,0,4
23,4,52,14,35,23,27.442307692307693,13.914285714285715,1,1,0,1,5,5
23,5,54,8,26,21,24.462962962962962,11.115384615384615,1,4,0,4,0,3
23,6,44,8,13,11,35.72727272727273,18.615384615384617,1,4,2,2,1,2
23,7,55,9,30,25,27.418181818181818,12.8,1,8,3,5,1,4
23,8,42,12,26,21,20.642857142857142,13.961538461538462,1,4,1,3,4,2
23,9,55,8,24,21,30.054545454545455,22.708333333333332,1,4,2,2,2,1
23,10,57,9,24,19,25.63157894736842,17.541666666666668,1,3,1,2,1,1
23,11,53,15,30,23,25.754716981132077,13.3,1,6,1,5,3,6
23,12,47,7,28,24,27.29787234042553,14.107142857142858,1,3,3,0,1,5
23,13,57,8,33,23,30.56140350877193,17.393939393939394,1,3,1,2,5,3
23,14,61,10,38,30,30.21311475409836,14.263157894736842,1,3,2,1,2,6
23,15,51,13,20,14,29.333333333333332,13.2,1,1,0,1,5,7
23,16,59,11,33,27,30.74576271186441,16.636363636363637,1,4,1,3,1,7
23,17,54,11,30,22,27.14814814814815,12.6,1,3,1,2,3,3
23,18,49,10,16,13,28.183673469387756,15.1875,1,2,1,1,1,2
23,19,62,13,31,24,29.451612903225808,15.0,1,5,1,4,4,7
23,20,54,8,23,20,30.074074074074073,13.173913043478262,1,4,0,4,2,1
24,1,54,5,35,29,34.2037037037037,14.914285714285715,1,3,3,0,6,7
24,2,60,12,36,31,24.8,11.833333333333334,1,9,5,4,6,6
24,3,57,4,22,20,34.59649122807018,19.5,1,3,0,3,1,1
24,4,51,13,35,28,28.745098039215687,14.485714285714286,1,8,5,3,6,6
24,5,50,2,26,23,25.54,11.961538461538462,1,4,3,1,0,4
24,6,44,8,13,11,34.88636363636363,19.384615384615383,1,5,2,3,0,3
24,7,53,8,26,23,26.71698113207547,13.73076923076923,1,6,3,3,2,5
24,8,40,11,24,21,22.15,15.25,1,3,2,1,2,6
24,9,55,8,25,22,28.89090909090909,22.8,1,4,0,4,1,1
24,10,56,8,25,21,26.339285714285715,17.84,1,3,1,2,0,3
24,11,49,11,30,24,26.571428571428573,13.866666666666667,1,3,0,3,1,6
24,12,50,10,30,26,26.66,14.166666666666666,1,3,1,2,1,2
24,13,56,8,31,25,31.517857142857142,18.387096774193548,1,4,2,2,3,3
24,14,62,10,37,32,30.56451612903226,15.297297297297296,1,8,3,5,5,8
24,15,50,9,20,14,30.86,13.9,1,3,2,1,4,3
24,16,57,11,31,24,31.894736842105264,15.096774193548388,1,5,2,3,3,4
24,17,53,10,29,25,27.30188679245283,12.482758620689655,1,3,1,2,2,7
24,18,49,10,16,13,28.979591836734695,15.875,1,2,1,1,1,1
24,19,59,11,30,22,30.050847457627118,14.5,1,2,0,2,3,6
24,20,50,7,22,20,31.96,13.590909090909092,1,5,3,2,4,4
25,1,57,6,37,30,33.40350877192982,15.054054054054054,1,6,2,4,3,4
25,2,61,14,38,30,23.049180327868854,11.789473684210526,1,5,2,3,2,9
25,3,54,3,20,18,35.24074074074074,20.85,1,8,4,4,1,5
25,4,53,12,34,25,28.09433962264151,15.147058823529411,1,4,3,1,2,4
25,5,52,3,28,25,25.23076923076923,12.142857142857142,1,5,3,2,0,1
25,6,43,7,13,11,34.74418604651163,17.153846153846153,1,2,1,1,3,5
25,7,53,10,30,24,25.11320754716981,12.8,1,3,2,1,1,2
25,8,41,11,25,19,22.21951219512195,15.04,1,5,4,1,3,9
25,9,51,6,23,21,31.03921568627451,24.434782608695652,1,2,2,0,2,3
25,10,55,6,26,21,26.98181818181818,18.115384615384617,1,4,3,1,1,0
25,11,46,8,28,24,28.91304347826087,15.285714285714286,1,8,5,3,5,5
25,12,49,8,29,27,27.816326530612244,15.068965517241379,1,4,0,4,0,2
25,13,56,9,31,25,31.035714285714285,17.387096774193548,1,1,0,1,4,3
25,14,60,12,38,30,30.566666666666666,13.5,1,3,1,2,4,6
25,15,51,9,20,15,29.96078431372549,13.4,1,7,4,3,4,6
25,16,56,10,30,24,32.67857142857143,15.333333333333334,1,3,2,1,2,4
25,17,52,9,31,25,27.903846153846153,12.580645161290322,1,6,4,2,5,3
25,18,49,10,15,13,29.551020408163264,14.333333333333334,1,3,0,3,1,0
25,19,57,10,28,22,31.49122807017544,15.321428571428571,1,5,2,3,5,5
25,20,51,7,24,19,32.1764705882353,13.333333333333334,1,4,3,1,3,2
26,1,55,5,33,29,35.018181818181816,17.12121212121212,1,8,3,5,3,3
26,2,60,15,37,31,23.05,11.594594594594595,1,7,3,4,4,8
26,3,54,6,22,18,33.55555555555556,19.363636363636363,1,4,3,1,0,1
26,4,55,12,34,30,28.0,16.058823529411764,1,4,1,3,2,6
26,5,53,5,27,26,25.58490566037736,13.481481481481481,1,4,4,0,1,2
26,6,43,7,14,11,34.27906976744186,16.857142857142858,1,4,3,1,2,2
26,7,54,11,31,28,25.462962962962962,13.225806451612904,1,6,3,3,5,5
26,8,44,12,27,21,21.681818181818183,14.851851851851851,1,5,2,3,3,4
26,9,53,7,25,21,30.867924528301888,23.52,1,2,1,1,1,1
26,10,57,8,26,23,25.80701754385965,19.076923076923077,1,3,1,2,2,3
26,11,48,11,30,22,27.666666666666668,14.833333333333334,1,3,1,2,5,9
26,12,45,5,26,25,30.466666666666665,16.692307692307693,1,6,4,2,1,4
26,13,55,9,28,23,31.672727272727272,16.357142857142858,1,8,2,6,2,1
26,14,59,8,36,30,31.983050847457626,14.944444444444445,1,5,4,1,4,13
26,15,52,12,22,15,27.384615384615383,10.590909090909092,1,4,3,1,2,4
26,16,57,10,29,24,33.03508771929825,14.862068965517242,1,4,1,3,2,8
26,17,54,7,33,26,27.62962962962963,12.545454545454545,1,5,3,2,5,8
26,18,46,3,13,12,31.347826086956523,15.538461538461538,1,1,1,0,1,1
26,19,56,9,28,23,31.946428571428573,16.142857142857142,1,3,2,1,4,6
26,20,53,7,23,19,31.735849056603772,14.347826086956522,1,1,1,0,3,3
27,1,53,7,33,27,33.22641509433962,14.93939393939394,1,3,2,1,4,2
27,2,59,13,39,31,24.033898305084747,11.794871794871796,1,7,4,3,6,11
27,3,56,8,22,21,31.857142857142858,20.318181818181817,1,5,3,2,4,3
27,4,53,11,35,28,29.566037735849058,15.857142857142858,1,5,3,2,5,8
27,5,57,9,28,26,24.789473684210527,14.0,1,6,2,4,3,3
27,6,45,7,15,13,33.71111111111111,16.6,1,3,2,1,3,0
27,7,54,11,31,25,24.90740740740741,12.67741935483871,1,4,1,3,4,6
27,8,43,12,27,22,21.232558139534884,13.62962962962963,1,4,2,2,4,5
27,9,53,6,23,21,31.79245283018868,23.0,1,4,3,1,1,4
27,10,56,8,25,21,25.642857142857142,17.56,1,5,2,3,0,3
27,11,47,10,30,22,25.46808510638298,14.333333333333334,1,2,0,2,2,2
27,12,47,9,28,24,28.659574468085108,14.75,1,6,4,2,3,4
27,13,51,5,26,23,32.05882352941177,14.461538461538462,1,2,2,0,1,3
27,14,62,9,39,30,31.016129032258064,14.153846153846153,1,2,0,2,2,6
27,15,54,10,24,18,26.25925925925926,10.625,1,5,5,0,2,8
27,16,55,9,29,22,33.236363636363635,15.310344827586206,1,0,0,0,2,4
27,17,55,10,35,29,25.818181818181817,12.771428571428572,1,2,1,1,2,9
27,18,47,4,13,12,31.680851063829788,16.46153846153846,1,5,3,2,2,2
27,19,57,7,29,24,31.719298245614034,16.413793103448278,1,3,0,3,0,0
27,20,54,8,24,20,32.148148148148145,14.666666666666666,1,2,1,1,3,4
28,1,54,7,33,27,33.592592592592595,15.787878787878787,1,0,0,0,1,1
28,2,60,13,38,29,24.033333333333335,12.236842105263158,1,3,0,3,4,5
28,3,57,11,23,18,31.912280701754387,20.043478260869566,1,3,1,2,4,3
28,4,54,10,33,25,29.24074074074074,11.787878787878787,1,5,4,1,3,8
28,5,55,11,26,22,25.10909090909091,13.23076923076923,1,6,3,3,2,2
28,6,46,9,17,14,33.130434782608695,15.705882352941176,1,2,2,0,4,6
28,7,52,10,30,24,25.923076923076923,12.833333333333334,1,4,2,2,3,4
28,8,43,10,27,21,21.46511627906977,13.555555555555555,1,4,3,1,2,7
28,9,55,8,24,21,31.381818181818183,23.0,1,12,6,6,3,5
28,10,55,7,25,22,26.345454545454544,18.16,1,6,5,1,2,1
28,11,45,6,30,27,25.6,15.233333333333333,1,7,4,3,4,3
28,12,49,11,28,24,27.93877551020408,15.285714285714286,1,4,2,2,2,7
28,13,53,5,28,25,31.849056603773583,14.464285714285714,1,4,2,2,2,6
28,14,60,9,39,33,31.816666666666666,14.512820512820513,1,4,3,1,6,9
28,15,59,14,27,21,25.033898305084747,10.444444444444445,1,3,1,2,2,5
28,16,55,6,29,23,34.236363636363635,16.137931034482758,1,2,1,1,1,4
28,17,55,10,37,29,26.30909090909091,12.324324324324325,1,2,2,0,2,10
28,18,48,6,13,11,30.583333333333332,16.153846153846153,1,2,2,0,0,1
28,19,54,5,27,27,33.388888888888886,17.333333333333332,1,5,2,3,0,1
28,20,54,8,25,21,31.64814814814815,15.0,1,2,1,1,1,6
29,1,54,7,33,30,34.592592592592595,16.727272727272727,1,6,3,3,1,1
29,2,57,11,35,30,25.70175438596491,13.371428571428572,1,8,3,5,5,6
29,3,56,11,21,16,32.767857142857146,18.476190476190474,1,5,2,3,3,2
29,4,57,14,35,28,28.596491228070175,12.028571428571428,1,2,1,1,6,4
29,5,55,13,25,23,25.381818181818183,14.32,1,7,2,5,3,4
29,6,48,9,17,13,32.75,16.352941176470587,1,5,3,2,2,5
29,7,52,9,31,25,25.134615384615383,13.161290322580646,1,5,1,4,2,2
29,8,45,12,29,23,21.0,13.482758620689655,1,4,4,0,6,9
29,9,55,12,24,18,30.418181818181818,21.791666666666668,1,5,3,2,2,4
29,10,59,10,26,23,25.508474576271187,15.307692307692308,1,6,5,1,3,5
29,11,46,9,28,24,25.02173913043478,15.75,1,7,6,1,3,10
29,12,49,11,30,24,26.612244897959183,14.733333333333333,1,5,2,3,2,3
29,13,53,6,29,25,30.92452830188679,14.655172413793103,1,5,4,1,1,5
29,14,62,10,41,32,31.532258064516128,14.609756097560975,1,3,0,3,5,6
29,15,58,13,27,23,26.379310344827587,11.25925925925926,1,4,2,2,5,2
29,16,55,6,30,25,35.14545454545455,13.966666666666667,1,4,2,2,2,5
29,17,57,11,38,29,26.385964912280702,12.710526315789474,1,5,2,3,2,7
29,18,50,7,14,13,30.36,16.071428571428573,1,10,5,5,0,2
29,19,53,6,26,25,33.79245283018868,17.653846153846153,1,4,3,1,0,4
29,20,54,8,25,21,32.611111111111114,14.56,1,5,1,4,1,6
30,1,54,9,30,27,34.22222222222222,17.0,1,5,3,2,4,3
30,2,55,11,37,30,23.8,13.216216216216216,1,5,5,0,6,5
30,3,55,13,19,16,33.09090909090909,19.263157894736842,1,3,0,3,1,2
30,4,57,10,36,31,29.36842105263158,12.61111111111111,1,1,1,0,6,9
30,5,52,12,26,19,26.76923076923077,13.26923076923077,1,6,4,2,2,3
30,6,49,10,16,12,32.42857142857143,16.375,1,4,2,2,2,2
30,7,49,6,28,24,26.510204081632654,14.607142857142858,1,6,4,2,0,2
30,8,49,15,31,23,20.285714285714285,13.387096774193548,1,3,1,2,3,3
30,9,56,15,25,22,29.696428571428573,21.88,1,4,2,2,4,4
30,10,63,13,28,24,24.873015873015873,15.214285714285714,1,4,0,4,3,4
30,11,51,15,31,22,23.431372549019606,14.870967741935484,1,4,4,0,4,8
30,12,48,12,31,27,27.166666666666668,14.64516129032258,1,3,2,1,4,8
30,13,56,10,29,26,29.964285714285715,15.137931034482758,1,4,1,3,2,1
30,14,59,8,39,33,32.23728813559322,15.76923076923077,1,5,1,4,3,1
30,15,58,13,26,23,27.224137931034484,12.346153846153847,1,5,3,2,6,10
30,16,55,5,30,25,35.78181818181818,14.366666666666667,1,4,1,3,1,0
30,17,56,12,37,30,27.053571428571427,13.027027027027026,1,9,4,5,8,7
30,18,50,11,12,10,28.38,15.333333333333334,1,7,4,3,1,3
30,19,55,9,26,24,32.72727272727273,18.5,1,4,2,2,1,3
30,20,51,5,24,19,33.78431372549019,14.458333333333334,1,6,4,2,1,2
31,1,55,9,33,27,34.36363636363637,16.363636363636363,1,5,2,3,5,5
31,2,60,15,40,32,22.816666666666666,13.15,1,6,2,4,2,5
31,3,52,8,19,17,35.07692307692308,19.263157894736842,1,2,0,2,1,4
31,4,58,10,38,31,29.862068965517242,12.81578947368421,1,2,0,2,6,12
31,5,54,14,27,23,24.90740740740741,13.518518518518519,1,2,1,1,2,6
31,6,49,12,17,14,32.755102040816325,16.352941176470587,1,4,2,2,1,3
31,7,51,9,29,27,26.137254901960784,15.10344827586207,1,5,2,3,2,3
31,8,48,10,30,26,21.645833333333332,14.633333333333333,1,5,2,3,3,6
31,9,56,14,25,20,29.75,21.0,1,2,0,2,4,0
31,10,59,11,25,22,25.271186440677965,14.92,1,6,4,2,5,5
31,11,55,15,34,24,22.727272727272727,14.441176470588236,1,2,0,2,3,6
31,12,49,13,34,27,27.551020408163264,14.323529411764707,1,3,1,2,4,7
31,13,54,10,27,25,31.425925925925927,16.185185185185187,1,3,2,1,3,2
31,14,56,7,36,33,33.392857142857146,15.833333333333334,1,5,2,3,3,1
31,15,59,12,29,20,27.06779661016949,10.827586206896552,1,3,3,0,6,10
31,16,53,3,28,27,36.735849056603776,14.964285714285714,1,3,2,1,0,1
31,17,55,11,36,27,26.545454545454547,11.944444444444445,1,4,1,3,2,9
31,18,51,14,14,11,28.215686274509803,14.214285714285714,1,4,1,3,0,2
31,19,55,9,26,23,33.32727272727273,19.115384615384617,1,4,2,2,1,9
31,20,53,7,26,23,32.886792452830186,14.384615384615385,1,7,1,6,3,2
32,1,54,9,34,26,33.96296296296296,16.235294117647058,1,2,1,1,2,3
32,2,58,14,38,34,22.051724137931036,13.31578947368421,1,6,1,5,0,3
32,3,50,4,18,15,36.86,19.833333333333332,1,7,4,3,1,1
32,4,56,9,38,29,31.642857142857142,13.421052631578947,1,5,3,2,3,7
32,5,54,11,28,23,25.796296296296298,13.75,1,2,1,1,4,5
32,6,49,10,16,13,33.48979591836735,17.8125,1,3,2,1,1,3
32,7,50,10,26,23,26.7,16.153846153846153,1,3,0,3,2,5
32,8,47,10,31,23,22.0,13.838709677419354,1,4,1,3,3,2
32,9,54,11,24,20,31.75925925925926,22.583333333333332,1,6,3,3,5,6
32,10,61,14,27,21,23.83606557377049,13.148148148148149,1,7,4,3,4,8
32,11,53,13,34,28,24.132075471698112,15.205882352941176,1,8,4,4,5,4
32,12,48,10,33,26,28.833333333333332,15.303030303030303,1,4,3,1,2,7
32,13,55,10,27,24,31.6,16.77777777777778,1,4,2,2,2,5
32,14,55,5,33,29,34.25454545454546,16.060606060606062,1,4,1,3,2,3
32,15,62,12,32,25,26.758064516129032,10.78125,1,5,0,5,1,5
32,16,54,5,29,28,35.574074074074076,15.482758620689655,1,4,3,1,1,3
32,17,53,10,33,28,27.547169811320753,12.272727272727273,1,5,2,3,5,3
32,18,49,14,13,11,28.897959183673468,13.692307692307692,1,5,2,3,2,2
32,19,55,8,28,23,32.78181818181818,17.535714285714285,1,3,2,1,2,7
32,20,48,8,24,21,32.958333333333336,14.5,1,4,3,1,1,1
33,1,54,9,33,28,33.666666666666664,15.787878787878787,1,1,0,1,2,3
33,2,54,10,37,34,22.425925925925927,14.08108108108108,1,6,3,3,6,8
33,3,51,6,18,16,34.745098039215684,20.72222222222222,1,3,3,0,3,1
33,4,57,7,39,32,31.964912280701753,13.923076923076923,1,4,2,2,3,5
33,5,54,10,29,23,26.37037037037037,14.068965517241379,1,6,2,4,1,3
33,6,50,10,17,14,33.56,17.058823529411764,1,5,2,3,2,4
33,7,47,8,26,22,28.680851063829788,15.923076923076923,1,2,0,2,1,1
33,8,45,7,29,25,23.377777777777776,14.862068965517242,1,6,1,5,2,4
33,9,54,11,23,18,31.09259259259259,22.043478260869566,1,3,2,1,3,3
33,10,62,15,29,22,22.483870967741936,13.137931034482758,1,5,2,3,4,5
33,11,53,16,33,25,24.339622641509433,15.636363636363637,1,2,2,0,4,10
33,12,50,9,34,29,28.6,15.676470588235293,1,6,3,3,2,2
33,13,55,9,27,22,31.90909090909091,16.37037037037037,1,2,0,2,2,7
33,14,53,6,32,30,34.094339622641506,16.46875,1,8,6,2,6,9
33,15,57,7,30,28,29.350877192982455,12.166666666666666,1,7,3,4,3,4
33,16,56,8,29,26,34.857142857142854,15.620689655172415,1,6,4,2,2,3
33,17,52,11,34,28,27.98076923076923,12.558823529411764,1,4,2,2,6,10
33,18,48,13,12,9,29.270833333333332,14.416666666666666,1,6,5,1,2,2
33,19,56,10,30,24,32.17857142857143,17.3,1,7,3,4,3,3
33,20,50,9,24,23,32.6,15.458333333333334,1,5,4,1,4,5
34,1,53,9,32,27,33.924528301886795,16.0625,1,3,0,3,2,5
34,2,54,12,39,30,22.88888888888889,13.58974358974359,1,5,4,1,5,5
34,3,54,8,21,17,33.81481481481482,18.857142857142858,1,3,3,0,3,4
34,4,57,6,38,34,32.73684210526316,13.763157894736842,1,4,3,1,2,4
34,5,52,8,27,24,27.192307692307693,15.296296296296296,1,3,3,0,2,5
34,6,49,10,18,15,33.36734693877551,14.61111111111111,1,7,3,4,1,5
34,7,45,6,26,24,30.066666666666666,16.346153846153847,1,1,0,1,1,1
34,8,41,7,24,21,23.853658536585368,14.625,1,2,1,1,1,3
34,9,55,9,22,18,31.436363636363637,23.772727272727273,1,3,1,2,3,1
34,10,61,13,28,22,22.934426229508198,13.535714285714286,1,3,0,3,3,7
34,11,55,14,34,25,24.454545454545453,15.941176470588236,1,6,3,3,4,4
34,12,50,11,33,29,27.48,15.030303030303031,1,4,1,3,3,4
34,13,53,6,27,23,34.056603773584904,17.22222222222222,1,2,1,1,3,2
34,14,57,10,38,29,32.29824561403509,14.631578947368421,1,7,1,6,4,10
34,15,56,10,28,24,29.767857142857142,13.357142857142858,1,6,3,3,2,1
34,16,58,11,30,27,32.36206896551724,15.0,1,1,0,1,2,7
34,17,52,11,35,26,27.942307692307693,12.028571428571428,1,9,6,3,5,3
34,18,52,15,14,11,27.98076923076923,13.428571428571429,1,5,2,3,2,2
34,19,55,11,29,24,31.29090909090909,17.82758620689655,1,4,2,2,5,6
34,20,53,12,26,21,29.9811320754717,15.153846153846153,1,3,0,3,3,3
35,1,50,6,29,25,35.86,14.206896551724139,1,4,2,2,4,7
35,2,57,14,40,32,20.964912280701753,14.1,1,6,4,2,4,7
35,3,57,10,22,18,33.03508771929825,18.818181818181817,1,4,2,2,5,3
35,4,59,9,39,33,32.32203389830509,13.974358974358974,1,7,1,6,3,8
35,5,55,10,29,23,26.70909090909091,15.068965517241379,1,9,3,6,3,9
35,6,48,10,15,11,34.083333333333336,13.266666666666667,1,5,2,3,1,2
35,7,44,5,25,23,31.295454545454547,17.24,1,6,5,1,1,2
35,8,41,6,24,21,24.195121951219512,15.416666666666666,1,3,3,0,1,2
35,9,54,8,22,19,31.61111111111111,23.363636363636363,1,7,4,3,2,5
35,10,58,9,28,21,23.74137931034483,13.571428571428571,1,6,2,4,5,4
35,11,55,11,34,28,24.072727272727274,16.235294117647058,1,7,3,4,3,8
35,12,48,9,31,27,28.583333333333332,15.483870967741936,1,5,4,1,2,10
